Well,Plate,Library,Replica,LibRep,LibRepPlateWell,Row,Column,Compound,Supplier.order.no.,EMBL.CBCF.Id,Supplier,Strain,ID,Environment,Product..common.name.,Family,Target,Specific.Target,Chem.ID,AUC
E1,11,PS1,3,PS1-Rep3,PS1-3-11-E1,B,10,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,14.04852083
E10,11,PS1,3,PS1-Rep3,PS1-3-11-E10,B,7,MALATHION,36143-100MG,473229,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,,95,14.53980011
E11,11,PS1,3,PS1-Rep3,PS1-3-11-E11,B,8,SPIROTETRAMAT,32713-100MG,555182,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Keto-enol,Insecticide,,141,14.48879854
E12,11,PS1,3,PS1-Rep3,PS1-3-11-E12,B,9,CLETHODIM (MIXTURE OF ISOMERS),34190-50MG,555321,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Cyclohexanedione,Herbicide,Grasses,32,13.75832236
E2,11,PS1,3,PS1-Rep3,PS1-3-11-E2,B,11,DIURON,45463-250MG,555705,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,DCMU,Arylurea,Herbicide,,52,13.89048042
E3,11,PS1,3,PS1-Rep3,PS1-3-11-E3,B,12,CYPRODINIL,34389-100MG,555364,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Anilinopyrimidine,Fungicide,,40,15.39746353
E4,11,PS1,3,PS1-Rep3,PS1-3-11-E4,B,1,ACETAMIPRID; N-(6-CHLORO-3-PYRIDYLMETHYL)-N-CYANO-N-METHYLACETAMIDINE,51625-50MG,555262,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,"Assail, Chipco",Neonicotinoid,Insecticide,"Sucking insects, fruit flies, fleas",6,16.6435223
E5,11,PS1,3,PS1-Rep3,PS1-3-11-E5,B,2,FENOXAPROP RACEMATE,36849-100MG-R,555554,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,,59,14.52065334
E6,11,PS1,3,PS1-Rep3,PS1-3-11-E6,B,3,ISOXAFLUTOLE,46437-100MG,555909,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,,91,14.95133191
E7,11,PS1,3,PS1-Rep3,PS1-3-11-E7,B,4,TRIADIMENOL A,45694-250MG,555816,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazole,Fungicide,,162,14.84838582
E8,11,PS1,3,PS1-Rep3,PS1-3-11-E8,B,5,HEXACHLOROPHENE,45526-250MG,440037,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,Nabac,Organochlorine,Multi-target,"Fungicide, plant bactericide, and acaricide",81,0.307545135
E9,11,PS1,3,PS1-Rep3,PS1-3-11-E9,B,6,PIPERONYL BUTOXIDE,45626-100MG,473471,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,PBO,,Synergist,"Enhances the potency of certain pesticides such as carbamates, pyrethrins, pyrethroids, and rotenone",120,14.1186736
F1,11,PS1,3,PS1-Rep3,PS1-3-11-F1,C,10,S-METOLACHLOR,33859-100MG-R,555275,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,Grasses,3,13.77941451
F10,11,PS1,3,PS1-Rep3,PS1-3-11-F10,C,7,DIFENOCONAZOL,36531-250MG,555485,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazole,Fungicide,,45,15.08745999
F11,11,PS1,3,PS1-Rep3,PS1-3-11-F11,C,8,FENAZAFLOR,36504-100MG,555472,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,"Insecticide, Acaricide",Spider mites,55,0.897264651
F12,11,PS1,3,PS1-Rep3,PS1-3-11-F12,C,9,DIFLUFENICAN,45751-100MG,555834,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,Broadleaf and grassy weeds,47,0.198113876
F2,11,PS1,3,PS1-Rep3,PS1-3-11-F2,C,11,PYRIDABEN,46047-25MG-R,555872,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organochlorine,"Insecticide, Acaricide",,133,14.61888927
F3,11,PS1,3,PS1-Rep3,PS1-3-11-F3,C,12,BUPIRIMATE,31510-250MG,555047,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,Nimrod and Roseclear 2,Pyrimidine sulfamates,Fungicide,,19,14.18093881
F4,11,PS1,3,PS1-Rep3,PS1-3-11-F4,C,1,empty,,NA,,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,18.21313994
F5,11,PS1,3,PS1-Rep3,PS1-3-11-F5,C,2,CHLORANTRANILIPROL,32510-25MG,555160,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Ryanoid,Insecticide,"Lepidoptera (moth), Coleoptera (beetle), Diptera (fly), and Isoptera (termite)",25,14.85129502
F6,11,PS1,3,PS1-Rep3,PS1-3-11-F6,C,3,METRAFENONE,32964-100MG,555207,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Benzophenone,Fungicide,,106,14.35225631
F7,11,PS1,3,PS1-Rep3,PS1-3-11-F7,C,4,CARBOSULFAN,32005-100MG,555090,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Carbamate,Insecticide,,24,15.52285345
F8,11,PS1,3,PS1-Rep3,PS1-3-11-F8,C,5,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,15.54776483
F9,11,PS1,3,PS1-Rep3,PS1-3-11-F9,C,6,PYRIPROXIFEN,34174-100MG,555316,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Insecticide,,135,14.80840577
G1,11,PS1,3,PS1-Rep3,PS1-3-11-G1,D,10,TRICYCLAZOLE,45808-10MG,555841,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazolobenzothiazole,Fungicide,,149,13.33364234
G10,11,PS1,3,PS1-Rep3,PS1-3-11-G10,D,7,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,16.6840321
G11,11,PS1,3,PS1-Rep3,PS1-3-11-G11,D,8,"4,4-DDT",31041-100MG,446465,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organochlorine,Insecticide,,159,13.70419187
G12,11,PS1,3,PS1-Rep3,PS1-3-11-G12,D,9,CARBENDAZIM,45368-250MG,555642,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Benzimidazole,Fungicide,,23,13.30839378
G2,11,PS1,3,PS1-Rep3,PS1-3-11-G2,D,11,ACLONIFEN,36792-50MG-R,555551,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Nitrophenyl ether,Herbicide,,8,15.9505601
G3,11,PS1,3,PS1-Rep3,PS1-3-11-G3,D,12,BAYTHROID (MIXTURE OF ISOMERS),33738-250MG,555266,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyrethroid,Insecticide,,37,15.37690394
G4,11,PS1,3,PS1-Rep3,PS1-3-11-G4,D,1,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,15.82819835
G5,11,PS1,3,PS1-Rep3,PS1-3-11-G5,D,2,TOLFENPYRAD,37043-25MG,555564,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,"Insecticide, Acaricide",,148,14.09331738
G6,11,PS1,3,PS1-Rep3,PS1-3-11-G6,D,3,FLORASULAM,32586-50MG,555174,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazolopyrimidine sulfonanilide,Herbicide,,65,14.912977
G7,11,PS1,3,PS1-Rep3,PS1-3-11-G7,D,4,PYMETROZIN,46119-250MG-R,555881,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazine,Insecticide,,131,14.8595015
G8,11,PS1,3,PS1-Rep3,PS1-3-11-G8,D,5,PROCHLORAZ,45631-250MG,555769,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Imidazole,Fungicide,,123,16.14899558
G9,11,PS1,3,PS1-Rep3,PS1-3-11-G9,D,6,PYRACLOSTROBIN,33696-100MG-R,555264,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Strobilurin,Fungicide,,132,13.36318217
H1,11,PS1,3,PS1-Rep3,PS1-3-11-H1,E,10,FLUBENDIAMID,32801-100MG,555189,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Ryanoid,Insecticide,,67,12.40911685
H10,11,PS1,3,PS1-Rep3,PS1-3-11-H10,E,7,FOLPET,32057-250MG,555103,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Phthalimide,Fungicide,,77,11.64473894
H11,11,PS1,3,PS1-Rep3,PS1-3-11-H11,E,8,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,14.24735541
H12,11,PS1,3,PS1-Rep3,PS1-3-11-H12,E,9,PERMETHRIN (MIXTURE OF CIS AND TRANS ISOMERE),45614-250MG,473253,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyrethroid,Insecticide,,167,14.25925504
H2,11,PS1,3,PS1-Rep3,PS1-3-11-H2,E,11,BIFENAZATE,32504-50MG,555154,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,"Insecticide, Acaricide",Mites,15,14.18146037
H3,11,PS1,3,PS1-Rep3,PS1-3-11-H3,E,12,PENDIMETHALIN,36191-100MG,555464,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Dinitroaniline,Herbicide,,115,13.48835239
H4,11,PS1,3,PS1-Rep3,PS1-3-11-H4,E,1,DIMETHENAMID,31726-100MG,555087,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,,48,14.27586235
H5,11,PS1,3,PS1-Rep3,PS1-3-11-H5,E,2,PHOSMET,36195-100MG,555468,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,,117,15.23534342
H6,11,PS1,3,PS1-Rep3,PS1-3-11-H6,E,3,PICOXYSTROBIN,33658-100MG-R,555260,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Eonate ester,Fungicide,,118,14.19765939
H7,11,PS1,3,PS1-Rep3,PS1-3-11-H7,E,4,DICAMBA,45430-250MG,555679,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,"Dianat, Banvel, Diablo, Oracle and Vanquish",,Herbicide,,43,13.35031315
H8,11,PS1,3,PS1-Rep3,PS1-3-11-H8,E,5,CHLORPYRIPHOS,45395-100MG,473297,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,"Insects, worms",30,13.958731
H9,11,PS1,3,PS1-Rep3,PS1-3-11-H9,E,6,DELTAMETHRIN,45423-250MG,555673,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyrethroid,Insecticide,Malaria vectors,41,18.90961763
A1,11,PS2,3,PS2-Rep3,PS2-3-11-A1,F,10,FLUDIOXONIL,46102-100MG-R,555877,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Fungicide,,68,16.01713998
A10,11,PS2,3,PS2-Rep3,PS2-3-11-A10,F,7,BROMOXYNIL,45355-250MG,555637,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Nitrile herbicide,Herbicide,Broadleaf weeds,18,16.12943769
A11,11,PS2,3,PS2-Rep3,PS2-3-11-A11,F,8,PROFENOFOS,45632-250MG,555770,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,,124,16.4937454
A12,11,PS2,3,PS2-Rep3,PS2-3-11-A12,F,9,FLUFENACET,31718-100MG,555086,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Oxyacetanilide,Herbicide,,69,18.09335543
A2,11,PS2,3,PS2-Rep3,PS2-3-11-A2,F,11,DIAZINON,45428-250MG,473296,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,"Cockroaches, silverfish, ants, and fleas",42,18.87166943
A3,11,PS2,3,PS2-Rep3,PS2-3-11-A3,F,12,METAMITRON,36154-100MG,555434,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazinone,Herbicide,,102,19.25645597
A4,11,PS2,3,PS2-Rep3,PS2-3-11-A4,F,1,2-HYDROXYBIPHENYL,45529-250MG,555747,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,"2-Phenylphenol, Dowicide, Torsite, Fungal, Preventol, Nipacide",,Fungicide,,2,16.3249571
A5,11,PS2,3,PS2-Rep3,PS2-3-11-A5,F,2,DICHLOROPHEN,35992-250MG,473309,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Multi-target,"Fungicide, herbicide, bactericide, algicide, anticestodal",44,0.336569202
A6,11,PS2,3,PS2-Rep3,PS2-3-11-A6,F,3,CHLOROTHALONIL,36791-250MG,474361,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,"Bravo, Echo, and Daconil",,Fungicide,,28,2.465107198
A7,11,PS2,3,PS2-Rep3,PS2-3-11-A7,F,4,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,16.1939441
A8,11,PS2,3,PS2-Rep3,PS2-3-11-A8,F,5,AMITRAZ; NSC 324552,45323-250MG,472932,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,"Insecticide, Acaricide",mites,10,21.73629929
A9,11,PS2,3,PS2-Rep3,PS2-3-11-A9,F,6,PROSULFOCARB,31141-250MG,555023,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,,129,20.10507386
B1,11,PS2,3,PS2-Rep3,PS2-3-11-B1,G,10,CHLORDECON; KEPONE,45379-25MG,555650,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organochlorine,Insecticide,,26,14.97059156
B10,11,PS2,3,PS2-Rep3,PS2-3-11-B10,G,7,DODIN,45466-250MG,555989,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Fungicide,Also bactericide,161,0.133354165
B11,11,PS2,3,PS2-Rep3,PS2-3-11-B11,G,8,ACEPHATE,45315-250MG,555617,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Insecticide,"Aphids, leaf miners, caterpillars, sawflies, thrips, and spider mites ",5,17.41512237
B12,11,PS2,3,PS2-Rep3,PS2-3-11-B12,G,9,CLOMAZONE,46120-100MG-R,555882,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,"Command, Commence",,Herbicide,Broadleaf weeds,33,17.14559487
B2,11,PS2,3,PS2-Rep3,PS2-3-11-B2,G,11,CLOPYRALID ,36758-250MG,555542,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Picolinic acid,Herbicide,Broadleaf weeds,155,17.47357841
B3,11,PS2,3,PS2-Rep3,PS2-3-11-B3,G,12,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,17.38292147
B4,11,PS2,3,PS2-Rep3,PS2-3-11-B4,G,1,PIRIMICARB,45627-250MG,555767,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Carbamate,Insecticide,Aphids,121,16.99311146
B5,11,PS2,3,PS2-Rep3,PS2-3-11-B5,G,2,CYMOXANIL,34326-100MG,555342,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Ureas,Fungicide,,38,20.05946958
B6,11,PS2,3,PS2-Rep3,PS2-3-11-B6,G,3,PYRIMETHANIL,31577-250MG,555062,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Fungicide,,134,18.96351668
B7,11,PS2,3,PS2-Rep3,PS2-3-11-B7,G,4,IMAZETHAPYR,37923-100MG-R,555601,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,Broadleaf and grassy weeds,85,18.86355001
B8,11,PS2,3,PS2-Rep3,PS2-3-11-B8,G,5,"2,4-D; 2,4-DICHLOROPHENOXYACETIC ACID",31518-250MG,555049,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,"2,4-D",,Herbicide,Broadleaf weeds,1,19.67917464
B9,11,PS2,3,PS2-Rep3,PS2-3-11-B9,G,6,CYHALOFOP-BUTYL,32753-50MG,555187,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,,154,20.32581015
C1,11,PS2,3,PS2-Rep3,PS2-3-11-C1,H,10,IPROVALICARB,33431-100MG-R,555248,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Fungicide,Oomycetes,89,16.24764499
C10,11,PS2,3,PS2-Rep3,PS2-3-11-C10,H,7,FLUOPYRAM,32462-50MG,555143,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Multi-target,"Fungicide, nematicide",72,20.37734767
C11,11,PS2,3,PS2-Rep3,PS2-3-11-C11,H,8,MGK 264 (MIXTURE OF ISOMERS),36168-100MG,555444,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Synergist,Enhancing the potency of pyrethroid ingredients,151,16.62656137
C12,11,PS2,3,PS2-Rep3,PS2-3-11-C12,H,9,BENOXACOR,46001-50MG,555852,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide safener,,13,19.51909217
C2,11,PS2,3,PS2-Rep3,PS2-3-11-C2,H,11,MONOCROTOPHOS,36173-100MG,555449,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,,108,19.73124789
C3,11,PS2,3,PS2-Rep3,PS2-3-11-C3,H,12,DMSO,,NA,,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,16.08634615
C4,11,PS2,3,PS2-Rep3,PS2-3-11-C4,H,1,MYCLOBUTANIL,34360-100MG,555355,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazole,Fungicide,,110,19.76373535
C5,11,PS2,3,PS2-Rep3,PS2-3-11-C5,H,2,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,20.45482751
C6,11,PS2,3,PS2-Rep3,PS2-3-11-C6,H,3,FENTHION,36552-250MG,473298,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,,62,20.60195375
C7,11,PS2,3,PS2-Rep3,PS2-3-11-C7,H,4,SPIRODICLOFEN,33654-100MG-R,555259,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,"Insecticide, Acaricide",,139,19.60689366
C8,11,PS2,3,PS2-Rep3,PS2-3-11-C8,H,5,MEPIQUAT CHLORIDE,36151-100MG,555977,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Plant Growth Regulator,,157,18.11929771
C9,11,PS2,3,PS2-Rep3,PS2-3-11-C9,H,6,METHAMIDOPHOS,33395-100MG,555242,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Insecticide,,103,17.30411878
D1,11,PS2,3,PS2-Rep3,PS2-3-11-D1,A,10,DIMETHOATE,45449-100MG,555694,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,preparation B-58,Organophosphate,"Insecticide, Acaricide",,49,21.13544968
D10,11,PS2,3,PS2-Rep3,PS2-3-11-D10,A,7,PROPANIL,45639-250MG,555777,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,,127,20.01352837
D11,11,PS2,3,PS2-Rep3,PS2-3-11-D11,A,8,CHLORMEQUAT CHLORIDE,45387-250MG,555987,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Plant Growth Regulator,Adjuvant for herbicides by retarding their oxidative disposal by plants,156,21.67871171
D12,11,PS2,3,PS2-Rep3,PS2-3-11-D12,A,9,CYANTRANILIPROLE,32372-25MG,555122,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Ryanoid,Insecticide,,36,17.10637641
D2,11,PS2,3,PS2-Rep3,PS2-3-11-D2,A,11,IMAZAMOX,34227-100MG,555327,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Herbicide,,84,19.31067423
D3,11,PS2,3,PS2-Rep3,PS2-3-11-D3,A,12,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,20.88106668
D4,11,PS2,3,PS2-Rep3,PS2-3-11-D4,A,1,IPRODION,36132-100MG,555420,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Hydantoin,Multi-target,"Fungicide, nematicide",88,22.10079992
D5,11,PS2,3,PS2-Rep3,PS2-3-11-D5,A,2,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,17.74662892
D6,11,PS2,3,PS2-Rep3,PS2-3-11-D6,A,3,MANCOZEB,45553-100MG,555993,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Dithiocarbamate,Fungicide,,96,23.85795141
D7,11,PS2,3,PS2-Rep3,PS2-3-11-D7,A,4,FIPRONIL,46451-100MG,473525,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Phenylpyrazole,Insecticide,,63,18.48093629
D8,11,PS2,3,PS2-Rep3,PS2-3-11-D8,A,5,METHOMYL,36159-100MG,555438,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Carbamate,Insecticide,,104,20.94269334
D9,11,PS2,3,PS2-Rep3,PS2-3-11-D9,A,6,ATRAZINE,45330-250MG-R,555626,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazine,Herbicide,Broadleaf and grassy weeds,11,21.11860952
E1,11,PS2,3,PS2-Rep3,PS2-3-11-E1,B,10,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,18.73495136
E10,11,PS2,3,PS2-Rep3,PS2-3-11-E10,B,7,METALAXYL-M,32808-100MG,555978,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Acylalanine,Fungicide,,101,17.57060202
E11,11,PS2,3,PS2-Rep3,PS2-3-11-E11,B,8,AZOXYSTROBIN,31697-100MG,555082,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,Amistar,,Fungicide,,12,20.43359444
E12,11,PS2,3,PS2-Rep3,PS2-3-11-E12,B,9,SAFLUFENACIL,32435-100MG,555139,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyrimidinedione,Herbicide,,137,18.27060982
E2,11,PS2,3,PS2-Rep3,PS2-3-11-E2,B,11,EPOXICONAZOLE,36848-100MG,555553,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Azole,Fungicide,,53,20.09139341
E3,11,PS2,3,PS2-Rep3,PS2-3-11-E3,B,12,PROPAMOCARB,45638-250MG,555776,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Fungicide,Oomycetes,126,20.42561526
E4,11,PS2,3,PS2-Rep3,PS2-3-11-E4,B,1,SULFUR,36576-250MG,555503,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Multi-target,"Insecticide, fungicide and rodenticide ",142,17.37864188
E5,11,PS2,3,PS2-Rep3,PS2-3-11-E5,B,2,IMIDACLOPRID,37894-100MG,447562,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Neonicotinoid,Insecticide,,86,17.8165729
E6,11,PS2,3,PS2-Rep3,PS2-3-11-E6,B,3,CHLORPROPHAM,45393-250MG,446804,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,CIPC,,Herbicide,,29,17.71656327
E7,11,PS2,3,PS2-Rep3,PS2-3-11-E7,B,4,CYPERMETHRIN (MIXTURE OF ISOMERS),36128-100MG,473433,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyrethroid,Insecticide,,166,20.06416965
E8,11,PS2,3,PS2-Rep3,PS2-3-11-E8,B,5,DINOCAP (MIXTURE OF ISOMERS),45452-100MG,555697,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Fungicide,"Fungicide, Acaricide",98,18.42289435
E9,11,PS2,3,PS2-Rep3,PS2-3-11-E9,B,6,ABAMECTIN,31732-100MG,555088,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Avermectin,Insecticide,"Insects, mites, nematodes",4,14.82716613
F1,11,PS2,3,PS2-Rep3,PS2-3-11-F1,C,10,LAMBDA-CYHALOTHRIN,31058-100MG,555016,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyrethroid,Insecticide,,93,22.59248217
F10,11,PS2,3,PS2-Rep3,PS2-3-11-F10,C,7,SPIROMESIFEN,33599-100MG,555257,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Insecticide,,140,16.75005661
F11,11,PS2,3,PS2-Rep3,PS2-3-11-F11,C,8,FENPYROXIMATE,31684-100MG,555081,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyrazoles,"Insecticide, Acaricide",,61,16.85964227
F12,11,PS2,3,PS2-Rep3,PS2-3-11-F12,C,9,PENTHIOPYRAD,32064-25MG,555109,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,,Fungicide,,116,15.57431687
F2,11,PS2,3,PS2-Rep3,PS2-3-11-F2,C,11,GLYPHOSATE,45521-250MG,555744,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Organophosphate,Herbicide,,79,19.50036312
F3,11,PS2,3,PS2-Rep3,PS2-3-11-F3,C,12,PROTHIOCONAZOLE,34232-100MG,555332,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazole,Fungicide,,130,19.21641042
F4,11,PS2,3,PS2-Rep3,PS2-3-11-F4,C,1,BOSCALID,33875-100MG-R,555280,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Carboximide ,Fungicide,,17,17.50649724
F5,11,PS2,3,PS2-Rep3,PS2-3-11-F5,C,2,empty,,NA,,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,19.95564153
F6,11,PS2,3,PS2-Rep3,PS2-3-11-F6,C,3,DITHIANON,45462-250MG,555704,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Naphthodithiin,Fungicide,,51,20.6324646
F7,11,PS2,3,PS2-Rep3,PS2-3-11-F7,C,4,METSULFURON-METHYL,46432-100MG,555908,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Sulfonylurea,Herbicide,Broadleaf weeds,158,17.83368849
F8,11,PS2,3,PS2-Rep3,PS2-3-11-F8,C,5,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,20.56094771
F9,11,PS2,3,PS2-Rep3,PS2-3-11-F9,C,6,PENCONAZOL,36189-100MG,555463,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Triazole,Fungicide,,114,21.50477677
G1,11,PS2,3,PS2-Rep3,PS2-3-11-G1,D,10,HALOXYFOP,45817-100MG,555917,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Pyridine,Herbicide,,80,19.78475365
G10,11,PS2,3,PS2-Rep3,PS2-3-11-G10,D,7,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,18.48501652
G11,11,PS2,3,PS2-Rep3,PS2-3-11-G11,D,8,CARBARYL,32055-250MG,473478,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Carbamate,Insecticide,,22,19.23855589
G12,11,PS2,3,PS2-Rep3,PS2-3-11-G12,D,9,THIAMETHOXAM,37924-100MG-R,555602,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Neonicotinoid,Insecticide,,146,15.86191041
G2,11,PS2,3,PS2-Rep3,PS2-3-11-G2,D,11,FENHEXAMID,31713-100MG,555084,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Hydroxyanilide,Fungicide,,57,18.90222848
G3,11,PS2,3,PS2-Rep3,PS2-3-11-G3,D,12,BENTAZON,32052-250MG,555098,SIGMA-ALDRICH,371,Rhizobium 1,Pristine,,Thiadiazine,Herbicide,,14,17.48818291
G4,11,PS2,3,PS2-Rep3,PS2-3-11-G4,D,1,DMSO,,153353,Roth,371,Rhizobium 1,Pristine,NA,NA,NA,NA,NA,20.95720876
